# time [pico sec]
400.000000
# dry density [g/cm^3], porosity [%]
1.707683 30.807025
#Xa[1:2]
0.000000e+00 0.000000e+00
#Wd[1:4]
6.7541224139759635e+01 6.8344564864532813e+01 0.0000000000000000e+00 0.0000000000000000e+00 
#np
3194
# irev[1:2] x1   x2    v1   v2
0 0 2.1638638522801795e+01 1.4991705145429577e+01 -2.3640992236035351e-02 -1.9000344593736871e-02 1.2144916664716567e+00 1.2144916664716567e+00 6.0995620942558237e-01 6.0995620942558237e-01
0 0 2.1936185226779113e+01 1.5947131014164091e+01 6.3396170551504932e-04 -2.5437872082004442e-02 1.2168295129400231e+00 1.2117277260865016e+00 6.2326739879408222e-01 5.9421893395951653e-01
0 0 2.2087018549970182e+01 1.6939521771260846e+01 1.8702371472271353e-02 -1.7299122511526602e-02 1.2164360673316950e+00 1.2111166167987482e+00 6.2102720506471387e-01 5.9073941057583657e-01
0 0 2.2060947549371551e+01 1.7941467597610398e+01 7.4081030822718455e-02 -1.7829315849144392e-02 1.2159195888652419e+00 1.2094375202752119e+00 6.1808648899771246e-01 5.8117885782251888e-01
0 0 2.1901666290060959e+01 1.8930494150451292e+01 1.1152724788221992e-01 1.1318199252227761e-02 1.2143612787681661e+00 1.2079852138881579e+00 6.0921381019792886e-01 5.7290860849391290e-01
0 0 2.1593366742696617e+01 1.9885514215180770e+01 6.5308214152957483e-02 6.0572172920767484e-03 1.2124746343396346e+00 1.2061966706567677e+00 5.9847166711923472e-01 5.6272363747784959e-01
0 0 2.1439293903663174e+01 2.0875450672925894e+01 1.0435203714648377e-02 -1.8892535194416769e-02 1.2102393277810177e+00 1.2042001854895870e+00 5.8574431769701385e-01 5.5135452813519625e-01
0 0 2.1191460429901145e+01 2.1845051637897104e+01 5.4961516314167437e-02 -1.4985135850522472e-02 1.2087443042874511e+00 1.2019833355077854e+00 5.7723129613136059e-01 5.3878299015208231e-01
0 0 2.0925574994649281e+01 2.2809071408234761e+01 9.7961477632387495e-02 1.6752465372825640e-02 1.2080692719689248e+00 1.2001869210473541e+00 5.7338728247911541e-01 5.2883391227718035e-01
0 0 2.0674189262704100e+01 2.3778640358409351e+01 -5.8081746819439818e-02 -3.8463122810715143e-02 1.2082376346772445e+00 1.1988824983452426e+00 5.7434603442557486e-01 5.2160963117114822e-01
0 0 2.0535312451799875e+01 2.4770226112383774e+01 1.1519179054172922e-01 -1.8453895484015839e-03 1.2092332002649648e+00 1.1981031260033861e+00 5.8001534477690486e-01 5.1729323520937620e-01
