# time [pico sec]
200.000000
# dry density [g/cm^3], porosity [%]
1.646123 33.301349
#Xa[1:2]
0.000000e+00 0.000000e+00
#Wd[1:4]
6.8902734906911533e+01 6.9499455310169679e+01 0.0000000000000000e+00 0.0000000000000000e+00 
#np
3194
# irev[1:2] x1   x2    v1   v2
0 0 2.0086744208014910e+01 1.5095235810360720e+01 -6.8330297859482733e-02 1.9510142041393654e-02 1.2426621182967459e+00 1.2426621182967459e+00 8.6164237710623803e-01 8.6164237710623803e-01
0 0 2.0586012130739018e+01 1.5962920272542569e+01 5.6204089409628896e-03 8.0285622350296359e-03 1.2432977727415986e+00 1.2425640959386381e+00 8.8148319482334769e-01 8.5858278434295365e-01
0 0 2.1023523688124648e+01 1.6861858565332746e+01 9.6550980703409825e-02 -3.9974126583222538e-02 1.2434896243578737e+00 1.2425779309651730e+00 8.8747150022744559e-01 8.5901461997600193e-01
0 0 2.1398416507454655e+01 1.7790702206463532e+01 -6.9324454332281901e-03 2.3015551231196609e-02 1.2438716629912134e+00 1.2424792646604026e+00 8.9939615354556302e-01 8.5593492756824019e-01
0 0 2.1647283910416434e+01 1.8760762586865880e+01 -6.2792349679242137e-03 1.4163939764543144e-02 1.2440027047674656e+00 1.2426686961524245e+00 9.0348638844755702e-01 8.6184769311801745e-01
0 0 2.1827149694539994e+01 1.9743906560679008e+01 3.0011807335366958e-02 1.7383408916253566e-02 1.2450634284832705e+00 1.2429174334228725e+00 9.3659498394928664e-01 8.6961158257458648e-01
0 0 2.1969537615146788e+01 2.0734053274133700e+01 -1.0987426864595452e-02 1.4743033952386044e-02 1.2447932151650687e+00 1.2431737818367368e+00 9.2816075803520381e-01 8.7761304027339548e-01
0 0 2.1976390138925591e+01 2.1737226936893801e+01 -1.4224405203164617e-03 1.0147964526822517e-02 1.2446430265334540e+00 1.2435475851887119e+00 9.2347288825441853e-01 8.8928064399841011e-01
0 0 2.1797265253062740e+01 2.2724471464845099e+01 2.5611169973977277e-02 1.2648587621396602e-02 1.2441560341002538e+00 1.2438541616931365e+00 9.0827228960371609e-01 8.9884988179717440e-01
0 0 2.1489615184081188e+01 2.3675797628667357e+01 -4.3317820757986882e-02 -1.7794118279720533e-02 1.2435785742432706e+00 1.2440819997044332e+00 8.9024791196562647e-01 9.0596143822185415e-01
0 0 2.1186450353873983e+01 2.4628609540981824e+01 -3.7036907001468580e-03 -2.0368392011293202e-03 1.2429501302278625e+00 1.2444204092293834e+00 8.7063215492012547e-01 9.1652428687750476e-01
