3.220000e+00, 1.608763e+00, 3250, 4.245930e-01
3.260000e+00, 1.608755e+00, 3305, 4.259024e-01
3.300000e+00, 1.608746e+00, 3338, 4.267239e-01
3.340000e+00, 1.608738e+00, 3371, 4.275236e-01
3.380000e+00, 1.608731e+00, 3395, 4.281080e-01
3.420000e+00, 1.608724e+00, 3356, 4.271893e-01
3.460000e+00, 1.608718e+00, 3410, 4.284267e-01
3.500000e+00, 1.608712e+00, 3473, 4.299301e-01
3.540000e+00, 1.608706e+00, 3496, 4.305455e-01
3.580000e+00, 1.608701e+00, 3498, 4.306262e-01
3.620000e+00, 1.608696e+00, 3523, 4.312142e-01
3.660000e+00, 1.608692e+00, 3548, 4.318651e-01
3.700000e+00, 1.608687e+00, 3583, 4.326980e-01
3.740000e+00, 1.608681e+00, 3629, 4.338340e-01
3.780000e+00, 1.608673e+00, 3649, 4.342730e-01
3.820000e+00, 1.608665e+00, 3640, 4.340694e-01
3.860000e+00, 1.608655e+00, 3671, 4.348575e-01
3.900000e+00, 1.608646e+00, 3717, 4.359324e-01
3.940000e+00, 1.608636e+00, 3777, 4.373946e-01
3.980000e+00, 1.608628e+00, 3816, 4.382639e-01
4.020000e+00, 1.608621e+00, 3843, 4.389423e-01
4.060000e+00, 1.608614e+00, 3898, 4.402828e-01
4.100000e+00, 1.608609e+00, 3913, 4.406658e-01
4.140000e+00, 1.608604e+00, 3946, 4.414542e-01
4.180000e+00, 1.608600e+00, 3947, 4.415157e-01
4.220000e+00, 1.608597e+00, 3972, 4.421319e-01
4.260000e+00, 1.608594e+00, 3968, 4.420022e-01
4.300000e+00, 1.608591e+00, 3957, 4.417675e-01
4.340000e+00, 1.608587e+00, 3961, 4.419223e-01
4.380000e+00, 1.608582e+00, 3983, 4.424537e-01
4.420000e+00, 1.608576e+00, 4025, 4.434456e-01
4.460000e+00, 1.608569e+00, 4076, 4.446834e-01
4.500000e+00, 1.608561e+00, 4090, 4.450284e-01
4.540000e+00, 1.608551e+00, 4129, 4.459139e-01
4.580000e+00, 1.608542e+00, 4153, 4.464819e-01
4.620000e+00, 1.608533e+00, 4192, 4.474492e-01
4.660000e+00, 1.608523e+00, 4246, 4.486990e-01
4.700000e+00, 1.608515e+00, 4290, 4.497611e-01
4.740000e+00, 1.608508e+00, 4339, 4.509678e-01
4.780000e+00, 1.608501e+00, 4368, 4.516644e-01
4.820000e+00, 1.608496e+00, 4390, 4.521970e-01
4.860000e+00, 1.608491e+00, 4415, 4.528046e-01
4.900000e+00, 1.608487e+00, 4457, 4.537755e-01
4.940000e+00, 1.608483e+00, 4494, 4.547263e-01
4.980000e+00, 1.608478e+00, 4547, 4.559587e-01
5.020000e+00, 1.608472e+00, 4619, 4.576617e-01
5.060000e+00, 1.608465e+00, 4682, 4.591436e-01
5.100000e+00, 1.608457e+00, 4713, 4.599191e-01
5.140000e+00, 1.608448e+00, 4730, 4.604078e-01
5.180000e+00, 1.608438e+00, 4774, 4.614716e-01
5.220000e+00, 1.608428e+00, 4807, 4.622556e-01
5.260000e+00, 1.608417e+00, 4821, 4.626614e-01
5.300000e+00, 1.608405e+00, 4853, 4.634445e-01
5.340000e+00, 1.608393e+00, 4856, 4.635601e-01
5.380000e+00, 1.608382e+00, 4846, 4.632972e-01
5.420000e+00, 1.608372e+00, 4894, 4.644509e-01
5.460000e+00, 1.608363e+00, 4919, 4.650509e-01
5.500000e+00, 1.608355e+00, 4924, 4.651879e-01
5.540000e+00, 1.608349e+00, 4927, 4.652331e-01
5.580000e+00, 1.608343e+00, 4956, 4.659256e-01
5.620000e+00, 1.608337e+00, 4978, 4.664776e-01
5.660000e+00, 1.608331e+00, 5006, 4.671560e-01
5.700000e+00, 1.608325e+00, 5066, 4.685867e-01
5.740000e+00, 1.608319e+00, 5083, 4.690499e-01
5.780000e+00, 1.608313e+00, 5071, 4.688324e-01
5.820000e+00, 1.608306e+00, 5098, 4.694856e-01
5.860000e+00, 1.608298e+00, 5131, 4.703042e-01
5.900000e+00, 1.608290e+00, 5190, 4.716801e-01
5.940000e+00, 1.608281e+00, 5221, 4.724382e-01
5.980000e+00, 1.608272e+00, 5218, 4.724022e-01
6.020000e+00, 1.608262e+00, 5246, 4.730822e-01
6.060000e+00, 1.608252e+00, 5272, 4.737139e-01
6.100000e+00, 1.608244e+00, 5277, 4.739388e-01
6.140000e+00, 1.608235e+00, 5341, 4.754612e-01
6.180000e+00, 1.608227e+00, 5370, 4.762064e-01
6.220000e+00, 1.608221e+00, 5411, 4.772001e-01
6.260000e+00, 1.608215e+00, 5447, 4.780995e-01
6.300000e+00, 1.608209e+00, 5459, 4.784754e-01
6.340000e+00, 1.608205e+00, 5483, 4.791188e-01
6.380000e+00, 1.608201e+00, 5496, 4.795005e-01
6.420000e+00, 1.608197e+00, 5529, 4.803055e-01
6.460000e+00, 1.608194e+00, 5543, 4.807030e-01
6.500000e+00, 1.608191e+00, 5553, 4.810192e-01
6.540000e+00, 1.608187e+00, 5581, 4.817627e-01
6.580000e+00, 1.608181e+00, 5626, 4.828455e-01
6.620000e+00, 1.608175e+00, 5646, 4.833292e-01
6.660000e+00, 1.608168e+00, 5695, 4.844891e-01
6.700000e+00, 1.608160e+00, 5736, 4.854507e-01
6.740000e+00, 1.608152e+00, 5749, 4.858976e-01
6.780000e+00, 1.608144e+00, 5747, 4.858667e-01
6.820000e+00, 1.608135e+00, 5803, 4.872505e-01
6.860000e+00, 1.608127e+00, 5812, 4.874426e-01
6.900000e+00, 1.608119e+00, 5882, 4.891137e-01
6.940000e+00, 1.608111e+00, 5934, 4.903415e-01
6.980000e+00, 1.608104e+00, 5951, 4.907324e-01
7.020000e+00, 1.608098e+00, 5978, 4.913501e-01
7.060000e+00, 1.608092e+00, 5975, 4.913022e-01
7.100000e+00, 1.608086e+00, 6019, 4.923785e-01
7.140000e+00, 1.608080e+00, 6091, 4.940581e-01
7.180000e+00, 1.608074e+00, 6126, 4.949141e-01
7.220000e+00, 1.608066e+00, 6142, 4.953095e-01
7.260000e+00, 1.608058e+00, 6137, 4.951783e-01
7.300000e+00, 1.608048e+00, 6180, 4.962249e-01
7.340000e+00, 1.608038e+00, 6172, 4.960404e-01
7.380000e+00, 1.608027e+00, 6225, 4.972725e-01
7.420000e+00, 1.608015e+00, 6224, 4.972407e-01
7.460000e+00, 1.608004e+00, 6220, 4.972133e-01
7.500000e+00, 1.607992e+00, 6239, 4.976524e-01
7.540000e+00, 1.607982e+00, 6249, 4.978716e-01
7.580000e+00, 1.607972e+00, 6304, 4.991995e-01
7.620000e+00, 1.607964e+00, 6372, 5.008292e-01
7.660000e+00, 1.607957e+00, 6421, 5.019888e-01
7.700000e+00, 1.607951e+00, 6431, 5.022979e-01
7.740000e+00, 1.607946e+00, 6460, 5.029744e-01
7.780000e+00, 1.607942e+00, 6493, 5.036879e-01
7.820000e+00, 1.607938e+00, 6503, 5.039023e-01
7.860000e+00, 1.607933e+00, 6517, 5.042143e-01
7.900000e+00, 1.607927e+00, 6559, 5.053043e-01
7.940000e+00, 1.607921e+00, 6564, 5.054697e-01
7.980000e+00, 1.607914e+00, 6621, 5.068071e-01
8.020000e+00, 1.607906e+00, 6676, 5.080890e-01
8.060000e+00, 1.607897e+00, 6712, 5.088732e-01
8.100000e+00, 1.607888e+00, 6787, 5.106425e-01
8.140000e+00, 1.607878e+00, 6805, 5.111530e-01
8.180000e+00, 1.607868e+00, 6815, 5.113816e-01
8.220000e+00, 1.607858e+00, 6856, 5.123457e-01
8.260000e+00, 1.607848e+00, 6924, 5.139299e-01
8.300000e+00, 1.607839e+00, 6990, 5.154823e-01
8.340000e+00, 1.607830e+00, 6986, 5.153843e-01
8.380000e+00, 1.607822e+00, 7050, 5.169129e-01
8.420000e+00, 1.607814e+00, 7059, 5.171573e-01
8.460000e+00, 1.607808e+00, 7124, 5.186844e-01
8.500000e+00, 1.607802e+00, 7136, 5.189549e-01
8.540000e+00, 1.607797e+00, 7163, 5.196415e-01
8.580000e+00, 1.607792e+00, 7208, 5.206861e-01
8.620000e+00, 1.607786e+00, 7251, 5.217087e-01
8.660000e+00, 1.607780e+00, 7251, 5.217367e-01
8.700000e+00, 1.607773e+00, 7264, 5.221213e-01
8.740000e+00, 1.607765e+00, 7288, 5.227676e-01
8.780000e+00, 1.607756e+00, 7334, 5.238360e-01
8.820000e+00, 1.607747e+00, 7338, 5.239282e-01
8.860000e+00, 1.607736e+00, 7365, 5.245839e-01
8.900000e+00, 1.607725e+00, 7394, 5.252928e-01
8.940000e+00, 1.607713e+00, 7440, 5.264219e-01
8.980000e+00, 1.607701e+00, 7471, 5.272232e-01
9.020000e+00, 1.607688e+00, 7518, 5.283432e-01
9.060000e+00, 1.607676e+00, 7556, 5.292249e-01
9.100000e+00, 1.607663e+00, 7608, 5.303673e-01
9.140000e+00, 1.607652e+00, 7643, 5.311710e-01
9.180000e+00, 1.607642e+00, 7642, 5.311828e-01
9.220000e+00, 1.607634e+00, 7634, 5.310347e-01
9.260000e+00, 1.607627e+00, 7659, 5.315812e-01
9.300000e+00, 1.607620e+00, 7715, 5.329304e-01
9.340000e+00, 1.607614e+00, 7786, 5.346177e-01
9.380000e+00, 1.607608e+00, 7803, 5.350169e-01
9.420000e+00, 1.607603e+00, 7845, 5.360125e-01
9.460000e+00, 1.607597e+00, 7837, 5.358528e-01
9.500000e+00, 1.607592e+00, 7827, 5.355829e-01
9.540000e+00, 1.607586e+00, 7864, 5.364599e-01
9.580000e+00, 1.607580e+00, 7900, 5.373423e-01
9.620000e+00, 1.607573e+00, 7936, 5.382363e-01
9.660000e+00, 1.607566e+00, 7968, 5.390511e-01
9.700000e+00, 1.607559e+00, 7967, 5.390943e-01
9.740000e+00, 1.607550e+00, 7976, 5.393309e-01
9.780000e+00, 1.607541e+00, 8013, 5.402231e-01
9.820000e+00, 1.607533e+00, 8073, 5.416675e-01
9.860000e+00, 1.607524e+00, 8118, 5.427290e-01
9.900000e+00, 1.607516e+00, 8173, 5.440265e-01
9.940000e+00, 1.607509e+00, 8225, 5.453250e-01
9.980000e+00, 1.607502e+00, 8233, 5.455412e-01
1.002000e+01, 1.607495e+00, 8260, 5.461859e-01
1.006000e+01, 1.607489e+00, 8272, 5.465560e-01
1.010000e+01, 1.607483e+00, 8308, 5.475257e-01
1.014000e+01, 1.607477e+00, 8302, 5.474199e-01
1.018000e+01, 1.607473e+00, 8332, 5.481795e-01
1.022000e+01, 1.607468e+00, 8369, 5.491076e-01
1.026000e+01, 1.607463e+00, 8385, 5.495817e-01
1.030000e+01, 1.607459e+00, 8442, 5.509498e-01
1.034000e+01, 1.607454e+00, 8449, 5.511386e-01
1.038000e+01, 1.607448e+00, 8449, 5.511553e-01
1.042000e+01, 1.607441e+00, 8487, 5.520561e-01
1.046000e+01, 1.607434e+00, 8504, 5.525390e-01
1.050000e+01, 1.607427e+00, 8513, 5.527805e-01
1.054000e+01, 1.607419e+00, 8563, 5.540237e-01
1.058000e+01, 1.607410e+00, 8601, 5.549507e-01
1.062000e+01, 1.607402e+00, 8644, 5.559856e-01
1.066000e+01, 1.607393e+00, 8667, 5.565633e-01
1.070000e+01, 1.607385e+00, 8683, 5.569694e-01
1.074000e+01, 1.607377e+00, 8685, 5.570543e-01
1.078000e+01, 1.607369e+00, 8695, 5.573143e-01
1.082000e+01, 1.607363e+00, 8764, 5.589589e-01
1.086000e+01, 1.607356e+00, 8780, 5.593246e-01
1.090000e+01, 1.607351e+00, 8798, 5.597471e-01
1.094000e+01, 1.607345e+00, 8802, 5.598056e-01
1.098000e+01, 1.607340e+00, 8806, 5.599284e-01
1.102000e+01, 1.607334e+00, 8811, 5.600879e-01
1.106000e+01, 1.607328e+00, 8867, 5.614517e-01
1.110000e+01, 1.607322e+00, 8896, 5.621887e-01
1.114000e+01, 1.607316e+00, 8905, 5.624083e-01
1.118000e+01, 1.607310e+00, 8917, 5.626495e-01
1.122000e+01, 1.607303e+00, 8951, 5.634605e-01
1.126000e+01, 1.607297e+00, 8938, 5.631254e-01
1.130000e+01, 1.607290e+00, 8977, 5.640223e-01
1.134000e+01, 1.607283e+00, 9021, 5.650734e-01
1.138000e+01, 1.607277e+00, 9064, 5.661684e-01
1.142000e+01, 1.607270e+00, 9051, 5.659484e-01
1.146000e+01, 1.607263e+00, 9034, 5.655028e-01
1.150000e+01, 1.607257e+00, 9052, 5.659502e-01
1.154000e+01, 1.607251e+00, 9072, 5.664739e-01
1.158000e+01, 1.607246e+00, 9117, 5.676148e-01
1.162000e+01, 1.607241e+00, 9147, 5.683548e-01
1.166000e+01, 1.607237e+00, 9209, 5.698349e-01
1.170000e+01, 1.607233e+00, 9271, 5.713258e-01
1.174000e+01, 1.607229e+00, 9318, 5.724672e-01
1.178000e+01, 1.607224e+00, 9324, 5.726486e-01
1.182000e+01, 1.607219e+00, 9299, 5.720098e-01
1.186000e+01, 1.607214e+00, 9339, 5.729488e-01
1.190000e+01, 1.607209e+00, 9392, 5.741556e-01
1.194000e+01, 1.607203e+00, 9385, 5.740950e-01
1.198000e+01, 1.607197e+00, 9411, 5.747634e-01
1.202000e+01, 1.607191e+00, 9450, 5.757156e-01
1.206000e+01, 1.607184e+00, 9539, 5.778482e-01
1.210000e+01, 1.607177e+00, 9578, 5.787983e-01
1.214000e+01, 1.607169e+00, 9563, 5.784137e-01
1.218000e+01, 1.607161e+00, 9606, 5.794357e-01
1.222000e+01, 1.607154e+00, 9650, 5.805086e-01
1.226000e+01, 1.607147e+00, 9709, 5.819267e-01
1.230000e+01, 1.607141e+00, 9772, 5.833958e-01
1.234000e+01, 1.607135e+00, 9835, 5.848876e-01
1.238000e+01, 1.607129e+00, 9841, 5.850882e-01
1.242000e+01, 1.607123e+00, 9863, 5.855892e-01
1.246000e+01, 1.607116e+00, 9882, 5.860706e-01
1.250000e+01, 1.607109e+00, 9876, 5.859683e-01
1.254000e+01, 1.607102e+00, 9940, 5.875412e-01
1.258000e+01, 1.607095e+00, 9999, 5.889606e-01
1.262000e+01, 1.607088e+00, 9984, 5.886063e-01
1.266000e+01, 1.607082e+00, 10040, 5.899367e-01
1.270000e+01, 1.607075e+00, 10006, 5.892054e-01
1.274000e+01, 1.607069e+00, 10048, 5.902131e-01
1.278000e+01, 1.607062e+00, 10075, 5.908549e-01
1.282000e+01, 1.607056e+00, 10082, 5.910507e-01
1.286000e+01, 1.607050e+00, 10140, 5.924016e-01
1.290000e+01, 1.607045e+00, 10144, 5.925575e-01
1.294000e+01, 1.607040e+00, 10190, 5.936503e-01
1.298000e+01, 1.607035e+00, 10215, 5.942792e-01
1.302000e+01, 1.607030e+00, 10235, 5.947444e-01
1.306000e+01, 1.607024e+00, 10259, 5.953107e-01
1.310000e+01, 1.607017e+00, 10249, 5.950859e-01
1.314000e+01, 1.607010e+00, 10297, 5.961960e-01
1.318000e+01, 1.607003e+00, 10343, 5.973373e-01
1.322000e+01, 1.606995e+00, 10324, 5.969332e-01
1.326000e+01, 1.606986e+00, 10383, 5.983717e-01
1.330000e+01, 1.606978e+00, 10387, 5.985204e-01
1.334000e+01, 1.606971e+00, 10383, 5.984449e-01
1.338000e+01, 1.606964e+00, 10415, 5.992295e-01
1.342000e+01, 1.606958e+00, 10409, 5.991499e-01
1.346000e+01, 1.606953e+00, 10434, 5.998004e-01
1.350000e+01, 1.606949e+00, 10478, 6.008155e-01
1.354000e+01, 1.606945e+00, 10500, 6.013713e-01
1.358000e+01, 1.606941e+00, 10548, 6.025141e-01
1.362000e+01, 1.606936e+00, 10571, 6.031059e-01
1.366000e+01, 1.606931e+00, 10579, 6.033422e-01
1.370000e+01, 1.606927e+00, 10556, 6.028460e-01
1.374000e+01, 1.606922e+00, 10577, 6.033791e-01
1.378000e+01, 1.606918e+00, 10633, 6.047006e-01
1.382000e+01, 1.606913e+00, 10642, 6.049707e-01
1.386000e+01, 1.606908e+00, 10658, 6.054361e-01
1.390000e+01, 1.606902e+00, 10669, 6.057255e-01
1.394000e+01, 1.606896e+00, 10696, 6.064343e-01
1.398000e+01, 1.606891e+00, 10761, 6.079760e-01
1.402000e+01, 1.606886e+00, 10789, 6.086557e-01
1.406000e+01, 1.606882e+00, 10802, 6.089623e-01
1.410000e+01, 1.606879e+00, 10821, 6.094297e-01
1.414000e+01, 1.606876e+00, 10855, 6.101907e-01
1.418000e+01, 1.606872e+00, 10850, 6.100904e-01
1.422000e+01, 1.606868e+00, 10857, 6.102736e-01
1.426000e+01, 1.606864e+00, 10876, 6.107728e-01
1.430000e+01, 1.606859e+00, 10913, 6.116529e-01
1.434000e+01, 1.606855e+00, 10925, 6.119648e-01
1.438000e+01, 1.606852e+00, 10947, 6.125026e-01
1.442000e+01, 1.606848e+00, 10955, 6.127779e-01
1.446000e+01, 1.606844e+00, 10995, 6.137460e-01
1.450000e+01, 1.606840e+00, 11046, 6.150009e-01
1.454000e+01, 1.606835e+00, 11114, 6.166701e-01
1.458000e+01, 1.606831e+00, 11122, 6.168896e-01
1.462000e+01, 1.606827e+00, 11151, 6.176130e-01
1.466000e+01, 1.606824e+00, 11224, 6.193674e-01
1.470000e+01, 1.606821e+00, 11257, 6.202058e-01
1.474000e+01, 1.606818e+00, 11270, 6.205245e-01
1.478000e+01, 1.606814e+00, 11318, 6.216995e-01
1.482000e+01, 1.606810e+00, 11355, 6.225910e-01
1.486000e+01, 1.606806e+00, 11422, 6.242667e-01
1.490000e+01, 1.606802e+00, 11466, 6.253545e-01
1.494000e+01, 1.606797e+00, 11503, 6.262395e-01
1.498000e+01, 1.606792e+00, 11536, 6.270781e-01
1.502000e+01, 1.606787e+00, 11552, 6.273680e-01
1.506000e+01, 1.606782e+00, 11557, 6.275635e-01
1.510000e+01, 1.606777e+00, 11564, 6.278376e-01
1.514000e+01, 1.606773e+00, 11643, 6.296760e-01
1.518000e+01, 1.606768e+00, 11686, 6.306750e-01
1.522000e+01, 1.606764e+00, 11735, 6.318846e-01
1.526000e+01, 1.606760e+00, 11801, 6.335195e-01
1.530000e+01, 1.606755e+00, 11851, 6.347517e-01
1.534000e+01, 1.606750e+00, 11825, 6.340854e-01
1.538000e+01, 1.606745e+00, 11810, 6.337631e-01
1.542000e+01, 1.606738e+00, 11804, 6.336617e-01
1.546000e+01, 1.606732e+00, 11817, 6.339747e-01
1.550000e+01, 1.606726e+00, 11866, 6.351725e-01
1.554000e+01, 1.606720e+00, 11867, 6.352101e-01
1.558000e+01, 1.606714e+00, 11921, 6.364981e-01
1.562000e+01, 1.606709e+00, 11947, 6.371083e-01
1.566000e+01, 1.606703e+00, 11972, 6.376854e-01
1.570000e+01, 1.606699e+00, 11989, 6.381286e-01
1.574000e+01, 1.606694e+00, 12002, 6.384335e-01
1.578000e+01, 1.606690e+00, 12038, 6.393569e-01
1.582000e+01, 1.606686e+00, 12059, 6.398631e-01
1.586000e+01, 1.606681e+00, 12042, 6.395171e-01
1.590000e+01, 1.606676e+00, 12009, 6.387818e-01
1.594000e+01, 1.606671e+00, 12036, 6.394472e-01
1.598000e+01, 1.606666e+00, 12053, 6.399351e-01
1.602000e+01, 1.606662e+00, 12089, 6.408271e-01
1.606000e+01, 1.606657e+00, 12157, 6.424953e-01
1.610000e+01, 1.606652e+00, 12184, 6.431821e-01
1.614000e+01, 1.606647e+00, 12215, 6.439794e-01
1.618000e+01, 1.606643e+00, 12213, 6.439967e-01
1.622000e+01, 1.606639e+00, 12226, 6.442773e-01
1.626000e+01, 1.606635e+00, 12247, 6.448119e-01
1.630000e+01, 1.606631e+00, 12281, 6.456154e-01
1.634000e+01, 1.606628e+00, 12324, 6.466466e-01
1.638000e+01, 1.606625e+00, 12357, 6.474415e-01
1.642000e+01, 1.606622e+00, 12383, 6.481057e-01
1.646000e+01, 1.606618e+00, 12410, 6.487334e-01
1.650000e+01, 1.606613e+00, 12420, 6.489555e-01
1.654000e+01, 1.606608e+00, 12489, 6.505874e-01
1.658000e+01, 1.606603e+00, 12516, 6.512378e-01
1.662000e+01, 1.606598e+00, 12578, 6.526008e-01
1.666000e+01, 1.606593e+00, 12616, 6.534725e-01
1.670000e+01, 1.606587e+00, 12656, 6.544541e-01
1.674000e+01, 1.606581e+00, 12690, 6.552878e-01
1.678000e+01, 1.606575e+00, 12719, 6.560620e-01
1.682000e+01, 1.606567e+00, 12769, 6.573274e-01
1.686000e+01, 1.606560e+00, 12818, 6.585199e-01
1.690000e+01, 1.606552e+00, 12836, 6.589381e-01
1.694000e+01, 1.606545e+00, 12862, 6.595449e-01
1.698000e+01, 1.606539e+00, 12871, 6.597266e-01
1.702000e+01, 1.606533e+00, 12911, 6.606926e-01
1.706000e+01, 1.606528e+00, 12990, 6.625823e-01
1.710000e+01, 1.606524e+00, 13013, 6.630739e-01
1.714000e+01, 1.606520e+00, 13052, 6.640159e-01
1.718000e+01, 1.606518e+00, 13057, 6.641469e-01
1.722000e+01, 1.606516e+00, 13054, 6.641035e-01
1.726000e+01, 1.606516e+00, 13082, 6.648447e-01
1.730000e+01, 1.606516e+00, 13055, 6.642982e-01
1.734000e+01, 1.606516e+00, 13081, 6.648615e-01
1.738000e+01, 1.606515e+00, 13075, 6.648682e-01
1.742000e+01, 1.606513e+00, 13063, 6.645701e-01
1.746000e+01, 1.606510e+00, 13119, 6.658443e-01
1.750000e+01, 1.606505e+00, 13146, 6.663923e-01
1.754000e+01, 1.606499e+00, 13219, 6.681216e-01
1.758000e+01, 1.606492e+00, 13214, 6.680551e-01
1.762000e+01, 1.606485e+00, 13192, 6.674794e-01
1.766000e+01, 1.606477e+00, 13198, 6.676040e-01
1.770000e+01, 1.606470e+00, 13224, 6.681667e-01
1.774000e+01, 1.606463e+00, 13244, 6.686408e-01
1.778000e+01, 1.606458e+00, 13269, 6.692777e-01
1.782000e+01, 1.606455e+00, 13259, 6.690607e-01
1.786000e+01, 1.606455e+00, 13281, 6.695948e-01
1.790000e+01, 1.606456e+00, 13293, 6.699164e-01
1.794000e+01, 1.606458e+00, 13327, 6.706804e-01
1.798000e+01, 1.606460e+00, 13311, 6.703652e-01
1.802000e+01, 1.606461e+00, 13318, 6.705549e-01
1.806000e+01, 1.606462e+00, 13295, 6.700160e-01
1.810000e+01, 1.606460e+00, 13280, 6.696416e-01
1.814000e+01, 1.606457e+00, 13299, 6.700734e-01
1.818000e+01, 1.606453e+00, 13310, 6.702778e-01
1.822000e+01, 1.606449e+00, 13362, 6.715126e-01
1.826000e+01, 1.606443e+00, 13399, 6.723126e-01
1.830000e+01, 1.606437e+00, 13376, 6.717230e-01
1.834000e+01, 1.606431e+00, 13375, 6.716195e-01
1.838000e+01, 1.606426e+00, 13383, 6.718322e-01
1.842000e+01, 1.606422e+00, 13421, 6.727863e-01
1.846000e+01, 1.606421e+00, 13440, 6.732749e-01
1.850000e+01, 1.606421e+00, 13483, 6.743298e-01
1.854000e+01, 1.606423e+00, 13514, 6.750903e-01
1.858000e+01, 1.606427e+00, 13551, 6.760295e-01
1.862000e+01, 1.606431e+00, 13536, 6.757195e-01
1.866000e+01, 1.606434e+00, 13545, 6.759475e-01
